design,policy,p,q,traffic,injection_rate,packets_injected,reception_rate,queueing_latency,network_latency,total_latency,average_hops,lateral_per_injected,escape_per_injected,escape_per_received,delivery_ratio
340_adaptive,adaptive,3,4,bit_reverse,0.450,549129,0.428374,154.634552,13.062144,167.696697,3.042659,0,0.0312076,0.0312537,0.998525
340_adaptive,adaptive,3,4,bit_reverse,0.475,572725,0.446771,185.391955,13.035769,198.427724,3.034674,0,0.0334017,0.0334518,0.998502
340_adaptive,adaptive,3,4,bit_reverse,0.500,592721,0.462372,236.161523,13.129051,249.290574,3.024361,0,0.0351396,0.0351922,0.998507
340_adaptive,adaptive,3,4,bit_reverse,0.525,616879,0.481212,257.476991,13.075654,270.552645,3.018740,0,0.0386202,0.0386784,0.998496
340_adaptive,adaptive,3,4,bit_reverse,0.550,637195,0.497059,286.819954,13.046662,299.866616,3.009284,0,0.041146,0.041208,0.998495
340_adaptive,adaptive,3,4,bit_reverse,0.575,650076,0.507119,366.759709,13.077521,379.837230,2.993471,0,0.0432503,0.0433146,0.998517
340_adaptive,adaptive,3,4,bit_reverse,0.600,660193,0.514996,477.824468,13.152324,490.976791,2.983533,0,0.0442537,0.0443207,0.998488
340_adaptive,adaptive,3,4,bit_reverse,0.625,654542,0.510621,627.028150,12.946436,639.974587,2.969827,0,0.0440705,0.0441344,0.998553
340_adaptive,adaptive,3,4,bit_reverse,0.650,660504,0.515255,816.724451,13.134678,829.859129,2.978213,0,0.0445145,0.0445804,0.998521
340_adaptive,adaptive,3,4,bit_reverse,0.675,663965,0.517963,955.977814,13.050325,969.028139,2.984667,0,0.0442267,0.0442916,0.998536
340_adaptive,adaptive,3,4,bit_reverse,0.700,664522,0.518409,1103.560134,12.912744,1116.472877,2.981949,0,0.043368,0.0434307,0.998557
340_adaptive,adaptive,3,4,bit_reverse,0.725,664386,0.518289,1239.459190,13.071650,1252.530839,2.981057,0,0.0440843,0.0441492,0.998531
340_adaptive,adaptive,3,4,bit_reverse,0.750,662190,0.516567,1359.050902,13.061864,1372.112767,2.982340,0,0.0446005,0.0446669,0.998514
340_adaptive,adaptive,3,4,bit_reverse,0.775,658942,0.514026,1480.866731,13.091584,1493.958315,2.982801,0,0.0444379,0.0445047,0.998499
340_adaptive,adaptive,3,4,bit_reverse,0.800,661702,0.516188,1593.989652,13.219495,1607.209148,2.982286,0,0.0445503,0.0446165,0.998516
340_adaptive,adaptive,3,4,bit_reverse,0.825,659069,0.514134,1697.629999,13.266129,1710.896128,2.982917,0,0.0441562,0.0442218,0.998516
340_adaptive,adaptive,3,4,bit_reverse,0.850,660733,0.515428,1794.870448,13.071068,1807.941516,2.983644,0,0.0445717,0.0446383,0.998509
340_adaptive,adaptive,3,4,bit_reverse,0.875,663708,0.517744,1875.750981,13.238367,1888.989348,2.980980,0,0.0447185,0.0447857,0.998499
340_adaptive,adaptive,3,4,bit_reverse,0.900,660143,0.514986,1971.383296,13.226925,1984.610221,2.982072,0,0.0445555,0.0446205,0.998544
340_adaptive,adaptive,3,4,bit_reverse,0.925,663331,0.517475,2055.986806,13.103862,2069.090669,2.981325,0,0.0441544,0.0442186,0.998548
340_adaptive,adaptive,3,4,bit_reverse,0.950,659837,0.514749,2140.003442,13.250797,2153.254239,2.982120,0,0.0441382,0.0442023,0.998548
340_adaptive,adaptive,3,4,bit_reverse,0.975,662057,0.516475,2204.251165,13.158924,2217.410089,2.981440,0,0.043969,0.0440335,0.998536
340_adaptive,adaptive,3,4,bit_reverse,1.000,661647,0.51614,2262.339694,13.135385,2275.475079,2.982520,0,0.0443258,0.044392,0.998507
340_adaptive,adaptive,3,4,perfect_shuffle,0.025,31877,0.0248758,2.000031,9.582676,11.582708,3.281587,0,0,0,0.998871
340_adaptive,adaptive,3,4,perfect_shuffle,0.050,64179,0.0500891,2.000530,9.611629,11.612160,3.285757,0,0.000420698,0.000421125,0.998987
340_adaptive,adaptive,3,4,perfect_shuffle,0.075,95843,0.0748008,2.002131,9.632367,11.634498,3.284339,0,0.00114771,0.00114889,0.998977
340_adaptive,adaptive,3,4,perfect_shuffle,0.100,128013,0.0999102,2.004723,9.671549,11.676272,3.290206,0,0.00288252,0.0028854,0.999
340_adaptive,adaptive,3,4,perfect_shuffle,0.125,159953,0.124838,2.009857,9.712234,11.722090,3.295751,0,0.0047764,0.00478119,0.999
340_adaptive,adaptive,3,4,perfect_shuffle,0.150,192279,0.150067,2.016862,9.764225,11.781088,3.304535,0,0.00799359,0.00800162,0.998996
340_adaptive,adaptive,3,4,perfect_shuffle,0.175,224176,0.174959,2.027873,9.824709,11.852581,3.315883,0,0.0119058,0.011918,0.998978
340_adaptive,adaptive,3,4,perfect_shuffle,0.200,256078,0.199856,2.041608,9.888639,11.930247,3.326989,0,0.0164364,0.0164532,0.998977
340_adaptive,adaptive,3,4,perfect_shuffle,0.225,288187,0.224908,2.061855,9.988301,12.050156,3.342515,0,0.0219892,0.0220125,0.998942
340_adaptive,adaptive,3,4,perfect_shuffle,0.250,320344,0.249993,2.089215,10.129976,12.219191,3.360579,0,0.0286005,0.0286321,0.998898
340_adaptive,adaptive,3,4,perfect_shuffle,0.275,352107,0.274784,2.125693,10.352886,12.478578,3.373752,0,0.0343362,0.0343736,0.998909
340_adaptive,adaptive,3,4,perfect_shuffle,0.300,384245,0.299849,2.181312,10.730990,12.912302,3.378912,0,0.0384468,0.0384907,0.99886
340_adaptive,adaptive,3,4,perfect_shuffle,0.325,416247,0.324805,2.271559,11.167040,13.438599,3.377247,0,0.0411775,0.0412266,0.998808
340_adaptive,adaptive,3,4,perfect_shuffle,0.350,448296,0.349795,2.487835,11.488456,13.976292,3.372737,0,0.0442297,0.0442849,0.998753
340_adaptive,adaptive,3,4,perfect_shuffle,0.375,479920,0.374456,3.767995,11.852855,15.620850,3.364965,0,0.0468161,0.0468763,0.998716
340_adaptive,adaptive,3,4,perfect_shuffle,0.400,510535,0.398354,14.287656,12.073684,26.361341,3.362841,0,0.0515459,0.0516108,0.998742
340_adaptive,adaptive,3,4,perfect_shuffle,0.425,538981,0.42052,43.317494,12.323779,55.641273,3.361840,0,0.0559983,0.0560728,0.998672
340_adaptive,adaptive,3,4,perfect_shuffle,0.450,565444,0.441148,70.790795,12.567356,83.358151,3.364459,0,0.0608389,0.0609223,0.998631
340_adaptive,adaptive,3,4,perfect_shuffle,0.475,592962,0.462609,87.533752,12.720390,100.254143,3.360187,0,0.0642908,0.06438,0.998614
340_adaptive,adaptive,3,4,perfect_shuffle,0.500,618083,0.482198,136.575923,12.974401,149.550324,3.354947,0,0.0694243,0.0695222,0.998592
340_adaptive,adaptive,3,4,perfect_shuffle,0.525,637703,0.497457,195.738030,13.152215,208.890245,3.351362,0,0.0745049,0.074617,0.998498
340_adaptive,adaptive,3,4,perfect_shuffle,0.550,652558,0.509058,278.350493,13.141654,291.492147,3.349121,0,0.07759,0.0777048,0.998523
340_adaptive,adaptive,3,4,perfect_shuffle,0.575,665276,0.518961,389.779984,13.335839,403.115823,3.345772,0,0.0796301,0.0797507,0.998488
340_adaptive,adaptive,3,4,perfect_shuffle,0.600,668534,0.521514,546.109985,13.220094,559.330079,3.342670,0,0.0800932,0.0802127,0.99851
340_adaptive,adaptive,3,4,perfect_shuffle,0.625,669002,0.521885,726.634247,13.217860,739.852106,3.344168,0,0.0791836,0.0793009,0.998522
340_adaptive,adaptive,3,4,perfect_shuffle,0.650,671741,0.524036,875.930824,13.259551,889.190375,3.342215,0,0.0801529,0.0802694,0.998549
340_adaptive,adaptive,3,4,perfect_shuffle,0.675,668890,0.521807,1029.160778,13.215257,1042.376036,3.339037,0,0.0799294,0.0800464,0.998539
340_adaptive,adaptive,3,4,perfect_shuffle,0.700,673171,0.525136,1162.043144,13.231726,1175.274869,3.336112,0,0.080097,0.0802158,0.998519
340_adaptive,adaptive,3,4,perfect_shuffle,0.725,668850,0.521759,1314.644835,13.230950,1327.875785,3.340209,0,0.0801181,0.080238,0.998506
340_adaptive,adaptive,3,4,perfect_shuffle,0.750,669515,0.522295,1436.941673,13.288975,1450.230648,3.337248,0,0.0802372,0.0803544,0.998541
340_adaptive,adaptive,3,4,perfect_shuffle,0.775,671691,0.523989,1539.209682,13.221817,1552.431499,3.337887,0,0.0785882,0.0787036,0.998534
340_adaptive,adaptive,3,4,perfect_shuffle,0.800,667908,0.521059,1650.225199,13.257798,1663.482997,3.342609,0,0.0790079,0.0791207,0.998575
340_adaptive,adaptive,3,4,perfect_shuffle,0.825,671572,0.523891,1737.536016,13.252022,1750.788038,3.342442,0,0.0796743,0.079792,0.998524
340_adaptive,adaptive,3,4,perfect_shuffle,0.850,670472,0.52303,1848.650237,13.363780,1862.014017,3.342896,0,0.0804269,0.0805462,0.998519
340_adaptive,adaptive,3,4,perfect_shuffle,0.875,669873,0.522569,1933.544746,13.297395,1946.842141,3.346197,0,0.0803899,0.0805082,0.99853
340_adaptive,adaptive,3,4,perfect_shuffle,0.900,672984,0.524988,2013.322022,13.347582,2026.669604,3.338051,0,0.0806765,0.0807964,0.998516
340_adaptive,adaptive,3,4,perfect_shuffle,0.925,669377,0.522168,2102.884553,13.374829,2116.259381,3.338425,0,0.0799699,0.0800898,0.998503
340_adaptive,adaptive,3,4,perfect_shuffle,0.950,666221,0.519716,2200.745494,13.363678,2214.109172,3.343574,0,0.0800035,0.0801218,0.998523
340_adaptive,adaptive,3,4,perfect_shuffle,0.975,673204,0.525172,2239.838944,13.346434,2253.185378,3.340378,0,0.0793474,0.0794636,0.998538
340_adaptive,adaptive,3,4,perfect_shuffle,1.000,668760,0.521714,2316.767424,13.248587,2330.016011,3.342147,0,0.0789446,0.0790588,0.998556
340_flex,flex,3,4,bit_complement,0.025,31877,0.0248781,2.000031,10.295723,12.295754,3.627528,0.00112934,6.27412e-05,6.28062e-05,0.998965
340_flex,flex,3,4,bit_complement,0.050,64179,0.0500906,2.000546,10.357493,12.358039,3.634054,0.00442512,0.000732327,0.000733046,0.999018
340_flex,flex,3,4,bit_complement,0.075,95843,0.0748008,2.002172,10.431709,12.433882,3.643835,0.00994334,0.00332836,0.00333177,0.998977
340_flex,flex,3,4,bit_complement,0.100,128013,0.099907,2.004989,10.538860,12.543849,3.661435,0.016014,0.00901471,0.00902401,0.998969
340_flex,flex,3,4,bit_complement,0.125,159953,0.124837,2.010332,10.673461,12.683793,3.687198,0.022838,0.0164673,0.016484,0.998987
340_flex,flex,3,4,bit_complement,0.150,192279,0.150059,2.018597,10.851881,12.870478,3.720135,0.030513,0.0272313,0.0272602,0.998939
340_flex,flex,3,4,bit_complement,0.175,224176,0.174942,2.031752,11.086457,13.118209,3.761707,0.0397768,0.0402719,0.0403169,0.998885
340_flex,flex,3,4,bit_complement,0.200,256077,0.199834,2.049823,11.425047,13.474870,3.801425,0.0489189,0.0533199,0.0533801,0.998871
340_flex,flex,3,4,bit_complement,0.225,288186,0.22486,2.082131,12.073556,14.155687,3.831621,0.0621265,0.0622341,0.062313,0.998733
340_flex,flex,3,4,bit_complement,0.250,320343,0.249916,2.160066,12.982694,15.142760,3.840362,0.0784597,0.0662384,0.0663316,0.998595
340_flex,flex,3,4,bit_complement,0.275,351696,0.27434,11.293953,13.966872,25.260825,3.842787,0.0985283,0.0674674,0.0675713,0.998462
340_flex,flex,3,4,bit_complement,0.300,153063,0.11803,461.424784,45.489088,506.913873,3.934134,0.13727,0.166115,0.168296,0.987038
340_flex,flex,3,4,bit_complement,0.325,73760,0.0560781,1695.137364,105.186946,1800.324310,4.062037,0.154704,0.317842,0.326609,0.973156
340_flex,flex,3,4,bit_complement,0.350,80278,0.0611875,2093.987615,106.565015,2200.552630,4.047829,0.169723,0.314059,0.32191,0.97561
340_flex,flex,3,4,bit_complement,0.375,63712,0.0481891,2153.063730,121.455643,2274.519374,4.162203,0.161712,0.342698,0.353977,0.968138
340_flex,flex,3,4,bit_complement,0.400,69450,0.0527469,2526.310178,98.203404,2624.513582,4.107500,0.138287,0.352484,0.362581,0.972153
340_flex,flex,3,4,bit_complement,0.425,65957,0.0499727,2741.418104,121.093817,2862.511921,4.086876,0.173537,0.347196,0.358008,0.969799
340_flex,flex,3,4,bit_complement,0.450,63060,0.0476641,2606.427241,122.344632,2728.771873,4.079053,0.133317,0.334665,0.345911,0.967491
340_flex,flex,3,4,bit_complement,0.475,60274,0.0455578,2809.017457,141.828360,2950.845817,4.066056,0.161413,0.365182,0.377457,0.967482
340_flex,flex,3,4,bit_complement,0.500,65934,0.0499945,2917.770272,91.138375,3008.908646,3.999687,0.115024,0.35892,0.369806,0.970561
340_flex,flex,3,4,bit_complement,0.525,58514,0.0441383,2937.914332,163.357736,3101.272068,4.163637,0.167327,0.408193,0.422766,0.96553
340_flex,flex,3,4,bit_complement,0.550,54808,0.0412336,2982.299570,144.578336,3126.877906,4.143769,0.187162,0.434298,0.450994,0.96298
340_flex,flex,3,4,bit_complement,0.575,59539,0.0449242,2759.913257,136.669826,2896.583083,4.253830,0.191958,0.376442,0.389771,0.965804
340_flex,flex,3,4,bit_complement,0.600,56940,0.042875,3270.678754,137.788520,3408.467274,4.110477,0.147067,0.431226,0.447413,0.963822
340_flex,flex,3,4,bit_complement,0.625,58845,0.0443953,3259.410710,156.620561,3416.031271,4.178756,0.152111,0.405166,0.419561,0.96569
340_flex,flex,3,4,bit_complement,0.650,72579,0.055182,3253.928659,105.074852,3359.003511,4.065267,0.149478,0.30699,0.315447,0.973188
340_flex,flex,3,4,bit_complement,0.675,53013,0.0398539,3596.951699,127.901476,3724.853175,4.170251,0.182823,0.401826,0.41758,0.962273
340_flex,flex,3,4,bit_complement,0.700,58748,0.044332,3089.934726,130.550956,3220.485682,4.177337,0.201505,0.423282,0.438224,0.965905
340_flex,flex,3,4,bit_complement,0.725,54467,0.0409727,3431.930308,150.648260,3582.578568,4.045762,0.143169,0.411938,0.42782,0.962877
340_flex,flex,3,4,bit_complement,0.750,59624,0.045043,3666.035522,144.789004,3810.824525,4.174625,0.172045,0.429609,0.444281,0.966976
340_flex,flex,3,4,bit_complement,0.775,62009,0.0468812,3233.373700,107.252983,3340.626683,3.979269,0.113854,0.345127,0.356636,0.96773
340_flex,flex,3,4,bit_complement,0.800,54344,0.0409266,3607.096419,136.996220,3744.092639,4.151682,0.151443,0.435835,0.452125,0.96397
340_flex,flex,3,4,bit_complement,0.825,54313,0.0408547,3270.011512,146.651318,3416.662829,4.233392,0.187009,0.37816,0.39276,0.962827
340_flex,flex,3,4,bit_complement,0.850,55229,0.0416008,3756.274897,156.220380,3912.495277,4.096227,0.136088,0.417208,0.432722,0.964149
340_flex,flex,3,4,bit_complement,0.875,60738,0.0458773,3792.518877,131.681096,3924.199973,4.090867,0.152507,0.421548,0.436013,0.966825
340_flex,flex,3,4,bit_complement,0.900,61762,0.0467023,3788.509058,127.563459,3916.072517,4.073554,0.159629,0.370033,0.382308,0.967893
340_flex,flex,3,4,bit_complement,0.925,54241,0.0408047,3615.367030,125.586885,3740.953915,4.126498,0.218285,0.394241,0.40942,0.962925
340_flex,flex,3,4,bit_complement,0.950,60598,0.0457914,4008.935748,152.359835,4161.295583,4.062068,0.145698,0.458447,0.473973,0.967243
340_flex,flex,3,4,bit_complement,0.975,59756,0.0450992,3545.896911,120.411696,3666.308608,4.061964,0.13443,0.42061,0.435394,0.966045
340_flex,flex,3,4,bit_complement,1.000,57893,0.0436555,4011.964548,125.822169,4137.786718,4.185132,0.184409,0.4058,0.420426,0.965212
340_flex,flex,3,4,bit_reverse,0.025,31877,0.0248805,2.000031,9.007128,11.007159,2.995730,0,0,0,0.999059
340_flex,flex,3,4,bit_reverse,0.050,64179,0.0500937,2.000561,9.049470,11.050031,3.007704,9.34885e-05,0.000124651,0.000124766,0.999081
340_flex,flex,3,4,bit_reverse,0.075,95843,0.0748086,2.002089,9.068696,11.070785,3.006799,0.000187807,0.000636458,0.000637042,0.999082
340_flex,flex,3,4,bit_reverse,0.100,128013,0.0999188,2.004637,9.097384,11.102020,3.009148,0.000515573,0.00179669,0.00179834,0.999086
340_flex,flex,3,4,bit_reverse,0.125,159953,0.124852,2.009311,9.139441,11.148752,3.017008,0.00148169,0.00365732,0.0036606,0.999106
340_flex,flex,3,4,bit_reverse,0.150,192279,0.15008,2.016455,9.192856,11.209311,3.028839,0.00278762,0.00638135,0.00638723,0.999079
340_flex,flex,3,4,bit_reverse,0.175,224176,0.174968,2.026898,9.263981,11.290879,3.046267,0.00444294,0.0100011,0.0100108,0.999032
340_flex,flex,3,4,bit_reverse,0.200,256078,0.199867,2.040801,9.341336,11.382137,3.064555,0.00676747,0.0144761,0.0144901,0.999032
340_flex,flex,3,4,bit_reverse,0.225,288187,0.224922,2.060264,9.442039,11.502303,3.088055,0.00977837,0.0194596,0.019479,0.999004
340_flex,flex,3,4,bit_reverse,0.250,320345,0.250012,2.086115,9.551899,11.638014,3.107907,0.0130203,0.0243987,0.0244239,0.99897
340_flex,flex,3,4,bit_reverse,0.275,352107,0.274798,2.118869,9.696740,11.815609,3.126789,0.0164666,0.0294286,0.0294592,0.998961
340_flex,flex,3,4,bit_reverse,0.300,384248,0.299874,2.164715,9.886150,12.050865,3.137756,0.0211088,0.0324504,0.032485,0.998936
340_flex,flex,3,4,bit_reverse,0.325,416255,0.324847,2.227879,10.198199,12.426078,3.143070,0.0261474,0.033614,0.0336505,0.998917
340_flex,flex,3,4,bit_reverse,0.350,448321,0.349862,2.337555,10.623512,12.961067,3.138238,0.0318299,0.0336388,0.0336763,0.998889
340_flex,flex,3,4,bit_reverse,0.375,480033,0.374592,2.561427,10.992392,13.553819,3.132909,0.0384078,0.0322603,0.0322976,0.998844
340_flex,flex,3,4,bit_reverse,0.400,511670,0.399272,4.683876,11.367587,16.051463,3.129707,0.0453847,0.0318604,0.0318979,0.998823
340_flex,flex,3,4,bit_reverse,0.425,541916,0.422846,21.399351,11.719764,33.119115,3.125086,0.0519195,0.031933,0.0319727,0.998758
340_flex,flex,3,4,bit_reverse,0.450,569777,0.44456,49.216271,12.009281,61.225551,3.123517,0.0579876,0.0337009,0.0337447,0.998701
340_flex,flex,3,4,bit_reverse,0.475,597015,0.465797,76.177292,12.047853,88.225145,3.124152,0.0623234,0.0360845,0.0361326,0.998668
340_flex,flex,3,4,bit_reverse,0.500,623962,0.486809,104.870337,12.103098,116.973435,3.126044,0.0670249,0.0393389,0.0393924,0.998643
340_flex,flex,3,4,bit_reverse,0.525,650048,0.507154,140.001619,12.228530,152.230149,3.127371,0.0719147,0.0429061,0.042965,0.998629
340_flex,flex,3,4,bit_reverse,0.550,674766,0.526435,167.805132,12.215451,180.020584,3.127704,0.0755729,0.0452601,0.0453225,0.998623
340_flex,flex,3,4,bit_reverse,0.575,695702,0.542766,223.046175,12.268339,235.314514,3.125923,0.0792581,0.0492136,0.0492817,0.998619
340_flex,flex,3,4,bit_reverse,0.600,702729,0.548259,360.859139,12.301440,373.160579,3.116186,0.080805,0.0501445,0.0502129,0.998638
340_flex,flex,3,4,bit_reverse,0.625,703969,0.549234,531.400143,12.289895,543.690038,3.117618,0.0812877,0.0504653,0.0505335,0.998651
340_flex,flex,3,4,bit_reverse,0.650,703625,0.548962,707.239858,12.281493,719.521351,3.108429,0.0782789,0.0491853,0.0492521,0.998644
340_flex,flex,3,4,bit_reverse,0.675,702906,0.548395,859.605441,12.228681,871.834123,3.108685,0.0771369,0.0498232,0.0498913,0.998634
340_flex,flex,3,4,bit_reverse,0.700,703423,0.548789,1018.693022,12.263822,1030.956844,3.114213,0.0808461,0.0497524,0.0498213,0.998617
340_flex,flex,3,4,bit_reverse,0.725,705614,0.550509,1144.567707,12.239738,1156.807445,3.113142,0.0811152,0.0497808,0.0498487,0.998637
340_flex,flex,3,4,bit_reverse,0.750,705157,0.550155,1273.620295,12.304857,1285.925152,3.114282,0.0799595,0.0497549,0.0498226,0.998641
340_flex,flex,3,4,bit_reverse,0.775,704120,0.549336,1393.874967,12.293019,1406.167985,3.111852,0.0785875,0.0500497,0.0501188,0.998622
340_flex,flex,3,4,bit_reverse,0.800,706627,0.5513,1499.518157,12.268395,1511.786553,3.114795,0.0806182,0.0503321,0.0504008,0.998637
340_flex,flex,3,4,bit_reverse,0.825,705099,0.550111,1607.209990,12.282551,1619.492541,3.113062,0.0786613,0.0499433,0.0500112,0.998643
340_flex,flex,3,4,bit_reverse,0.850,705287,0.550247,1710.301227,12.252610,1722.553837,3.112685,0.0795875,0.0500463,0.0501153,0.998623
340_flex,flex,3,4,bit_reverse,0.875,703917,0.549196,1805.607189,12.278555,1817.885744,3.110921,0.0795847,0.0494476,0.0495141,0.998656
340_flex,flex,3,4,bit_reverse,0.900,704716,0.5498,1888.348310,12.327521,1900.675831,3.114984,0.0805672,0.0498939,0.0499628,0.998621
340_flex,flex,3,4,bit_reverse,0.925,705062,0.550071,1971.707710,12.245914,1983.953624,3.112091,0.0788243,0.0493588,0.0494268,0.998623
340_flex,flex,3,4,bit_reverse,0.950,705076,0.550108,2058.346135,12.297318,2070.643453,3.114267,0.0800353,0.0503081,0.0503751,0.99867
340_flex,flex,3,4,bit_reverse,0.975,705323,0.550288,2126.304488,12.193235,2138.497723,3.114397,0.080237,0.0495872,0.0496544,0.998647
340_flex,flex,3,4,bit_reverse,1.000,706429,0.551156,2200.655270,12.292380,2212.947650,3.114312,0.0809367,0.049654,0.0497208,0.998657
340_flex,flex,3,4,perfect_shuffle,0.025,31877,0.0248758,2.000031,9.583681,11.583713,3.282403,0.000815635,0,0,0.998871
340_flex,flex,3,4,perfect_shuffle,0.050,64179,0.0500883,2.000515,9.618283,11.618798,3.288132,0.00272675,0.000264884,0.000265157,0.998972
340_flex,flex,3,4,perfect_shuffle,0.075,95843,0.0748008,2.002152,9.640169,11.642321,3.288224,0.00524817,0.000740795,0.000741553,0.998977
340_flex,flex,3,4,perfect_shuffle,0.100,128013,0.0999094,2.004684,9.684229,11.688913,3.295447,0.00819448,0.00200761,0.00200963,0.998992
340_flex,flex,3,4,perfect_shuffle,0.125,159953,0.124839,2.009706,9.729808,11.739515,3.303948,0.0115909,0.00374485,0.00374858,0.999006
340_flex,flex,3,4,perfect_shuffle,0.150,192279,0.150066,2.016753,9.783356,11.800109,3.313242,0.014765,0.00584567,0.00585158,0.998991
340_flex,flex,3,4,perfect_shuffle,0.175,224176,0.174957,2.027761,9.847677,11.875438,3.327187,0.0193241,0.00916244,0.00917189,0.99897
340_flex,flex,3,4,perfect_shuffle,0.200,256078,0.199857,2.041616,9.913250,11.954866,3.338910,0.0237545,0.0126094,0.0126223,0.998981
340_flex,flex,3,4,perfect_shuffle,0.225,288186,0.224907,2.061425,9.999232,12.060657,3.356592,0.0287696,0.0174679,0.0174864,0.998942
340_flex,flex,3,4,perfect_shuffle,0.250,320345,0.249994,2.088699,10.106800,12.195499,3.376772,0.0336731,0.0234029,0.0234287,0.998898
340_flex,flex,3,4,perfect_shuffle,0.275,352107,0.27478,2.122314,10.250700,12.373014,3.398750,0.0393006,0.0296359,0.0296686,0.998898
340_flex,flex,3,4,perfect_shuffle,0.300,384247,0.299856,2.170702,10.503074,12.673776,3.418620,0.045312,0.0357062,0.0357463,0.998878
340_flex,flex,3,4,perfect_shuffle,0.325,416252,0.324816,2.235352,10.962878,13.198230,3.428238,0.0516394,0.0395962,0.0396427,0.998828
340_flex,flex,3,4,perfect_shuffle,0.350,448315,0.349816,2.348858,11.358593,13.707451,3.431359,0.0583094,0.0425014,0.0425537,0.998771
340_flex,flex,3,4,perfect_shuffle,0.375,479991,0.374535,2.582543,11.681113,14.263656,3.432319,0.0649846,0.0453654,0.0454209,0.998779
340_flex,flex,3,4,perfect_shuffle,0.400,511805,0.399348,3.058357,11.973918,15.032275,3.431474,0.0710114,0.0493313,0.049393,0.998751
340_flex,flex,3,4,perfect_shuffle,0.425,543047,0.423691,13.637237,12.230372,25.867609,3.435138,0.0779601,0.0548498,0.0549229,0.998669
340_flex,flex,3,4,perfect_shuffle,0.450,573026,0.447083,32.700601,12.390306,45.090907,3.436806,0.0835302,0.058828,0.0589062,0.998674
340_flex,flex,3,4,perfect_shuffle,0.475,602818,0.470316,37.715776,12.565805,50.281581,3.439929,0.0880597,0.0642715,0.0643584,0.99865
340_flex,flex,3,4,perfect_shuffle,0.500,632703,0.493625,52.491998,12.768672,65.260670,3.445178,0.0944092,0.0704675,0.0705638,0.998636
340_flex,flex,3,4,perfect_shuffle,0.525,657379,0.512866,101.155473,12.902308,114.057780,3.447604,0.0975951,0.0752777,0.0753821,0.998616
340_flex,flex,3,4,perfect_shuffle,0.550,673951,0.525761,194.283637,13.068203,207.351840,3.448257,0.0986555,0.0791704,0.0792854,0.99855
340_flex,flex,3,4,perfect_shuffle,0.575,688618,0.537206,286.445406,13.168754,299.614160,3.445989,0.0997331,0.0824172,0.0825364,0.998557
340_flex,flex,3,4,perfect_shuffle,0.600,690302,0.538512,456.451540,13.160931,469.612471,3.442620,0.101312,0.0825175,0.0826379,0.998543
340_flex,flex,3,4,perfect_shuffle,0.625,691324,0.53934,632.105033,13.128692,645.233725,3.436745,0.0996797,0.081694,0.0818086,0.998598
340_flex,flex,3,4,perfect_shuffle,0.650,691033,0.539088,809.706495,13.148682,822.855176,3.437825,0.0973977,0.0815012,0.0816194,0.998551
340_flex,flex,3,4,perfect_shuffle,0.675,691052,0.539111,959.159631,13.138776,972.298407,3.439524,0.0999129,0.0825929,0.0827114,0.998567
340_flex,flex,3,4,perfect_shuffle,0.700,692406,0.540162,1085.463521,13.095019,1098.558541,3.441419,0.100668,0.0819201,0.0820385,0.998557
340_flex,flex,3,4,perfect_shuffle,0.725,690753,0.538851,1238.368455,13.178209,1251.546664,3.440885,0.101201,0.0825939,0.0827165,0.998518
340_flex,flex,3,4,perfect_shuffle,0.750,689210,0.537659,1370.426788,13.169848,1383.596636,3.439748,0.100119,0.0814019,0.0815209,0.99854
340_flex,flex,3,4,perfect_shuffle,0.775,689902,0.538216,1477.201097,13.068602,1490.269699,3.439427,0.099246,0.0815232,0.0816399,0.998571
340_flex,flex,3,4,perfect_shuffle,0.800,687781,0.536564,1593.400367,13.179108,1606.579476,3.441066,0.0988789,0.0824986,0.0826162,0.998577
340_flex,flex,3,4,perfect_shuffle,0.825,690593,0.538741,1685.555438,13.204106,1698.759544,3.439311,0.100195,0.0825826,0.0827029,0.998546
340_flex,flex,3,4,perfect_shuffle,0.850,692294,0.540078,1784.627758,13.159411,1797.787169,3.438468,0.0991977,0.0820186,0.0821366,0.998564
340_flex,flex,3,4,perfect_shuffle,0.875,688988,0.537476,1879.570537,13.136606,1892.707144,3.441072,0.0992935,0.080833,0.0809528,0.998521
340_flex,flex,3,4,perfect_shuffle,0.900,692116,0.539963,1960.927593,13.105997,1974.033590,3.440597,0.100542,0.0823966,0.0825114,0.998609
340_flex,flex,3,4,perfect_shuffle,0.925,686878,0.535853,2052.551610,13.155265,2065.706875,3.441032,0.0988997,0.0818806,0.0819983,0.998565
340_flex,flex,3,4,perfect_shuffle,0.950,690389,0.538598,2127.912509,13.089963,2141.002472,3.435326,0.0963775,0.0813194,0.0814354,0.998575
340_flex,flex,3,4,perfect_shuffle,0.975,688591,0.53719,2199.833325,13.145839,2212.979164,3.438858,0.100251,0.0818309,0.0819484,0.998565
340_flex,flex,3,4,perfect_shuffle,1.000,693062,0.540687,2262.172495,13.063933,2275.236428,3.439971,0.0986102,0.0820547,0.0821711,0.998583
400_adaptive,adaptive,4,0,bit_complement,0.025,31877,0.0248719,2.000094,11.057294,13.057388,4.006408,0,3.13706e-05,3.1411e-05,0.998714
400_adaptive,adaptive,4,0,bit_complement,0.050,64179,0.0500844,2.000546,11.121607,13.122153,4.009578,0,0.000296047,0.000296375,0.998894
